0	5.05e-02	1.06e+02
1	2.47e-04	1.60e+04
2	2.09e-03	2.88e+02
3	5.43e-03	1.71e+01
4	5.79e-03	4.57e+00
5	5.65e-03	2.01e+00
6	5.73e-03	1.18e+00
7	5.70e-03	9.23e-01
8	5.71e-03	8.27e-01
9	5.71e-03	7.73e-01
10	5.71e-03	7.29e-01
11	5.71e-03	6.91e-01
12	5.71e-03	6.56e-01
13	5.71e-03	6.23e-01
14	5.71e-03	5.93e-01
15	5.71e-03	5.64e-01
16	5.71e-03	5.38e-01
17	5.71e-03	5.13e-01
18	5.71e-03	4.89e-01
19	5.71e-03	4.67e-01
20	5.71e-03	4.46e-01
21	5.71e-03	4.26e-01
22	5.71e-03	4.07e-01
23	5.71e-03	3.89e-01
24	5.71e-03	3.72e-01
25	5.71e-03	3.57e-01
26	5.71e-03	3.42e-01
27	5.71e-03	3.27e-01
28	5.71e-03	3.14e-01
29	5.71e-03	3.01e-01
30	5.71e-03	2.88e-01
31	5.71e-03	2.77e-01
32	5.71e-03	2.66e-01
33	5.71e-03	2.55e-01
34	5.71e-03	2.45e-01
35	5.71e-03	2.35e-01
36	5.71e-03	2.26e-01
37	5.71e-03	2.17e-01
38	5.71e-03	2.09e-01
39	5.71e-03	2.01e-01
40	5.71e-03	1.93e-01
41	5.71e-03	1.86e-01
42	5.71e-03	1.79e-01
43	5.71e-03	1.72e-01
44	5.71e-03	1.66e-01
45	5.71e-03	1.59e-01
46	5.71e-03	1.54e-01
47	5.71e-03	1.48e-01
48	5.71e-03	1.42e-01
49	5.71e-03	1.37e-01
50	5.71e-03	1.32e-01
51	5.71e-03	1.27e-01
52	5.71e-03	1.23e-01
53	5.71e-03	1.18e-01
54	5.71e-03	1.14e-01
55	5.71e-03	1.10e-01
56	5.71e-03	1.06e-01
57	5.71e-03	1.02e-01
58	5.71e-03	9.87e-02
59	5.71e-03	9.52e-02
60	5.71e-03	9.18e-02
61	5.71e-03	8.86e-02
62	5.71e-03	8.55e-02
63	5.71e-03	8.25e-02
64	5.71e-03	7.96e-02
65	5.71e-03	7.68e-02
66	5.71e-03	7.41e-02
67	5.71e-03	7.15e-02
68	5.71e-03	6.91e-02
69	5.71e-03	6.67e-02
70	5.71e-03	6.44e-02
71	5.71e-03	6.22e-02
72	5.71e-03	6.00e-02
73	5.71e-03	5.80e-02
74	5.71e-03	5.60e-02
75	5.71e-03	5.40e-02
76	5.71e-03	5.22e-02
77	5.71e-03	5.04e-02
78	5.71e-03	4.87e-02
79	5.71e-03	4.70e-02
80	5.71e-03	4.54e-02
81	5.71e-03	4.39e-02
82	5.71e-03	4.24e-02
83	5.71e-03	4.10e-02
84	5.71e-03	3.96e-02
85	5.71e-03	3.83e-02
86	5.71e-03	3.70e-02
87	5.71e-03	3.57e-02
88	5.71e-03	3.45e-02
89	5.71e-03	3.34e-02
90	5.71e-03	3.22e-02
91	5.71e-03	3.12e-02
92	5.71e-03	3.01e-02
93	5.71e-03	2.91e-02
94	5.71e-03	2.81e-02
95	5.71e-03	2.72e-02
96	5.71e-03	2.63e-02
97	5.71e-03	2.54e-02
98	5.71e-03	2.46e-02
99	5.71e-03	2.37e-02
100	5.71e-03	2.29e-02
101	5.71e-03	2.22e-02
102	5.71e-03	2.14e-02
103	5.71e-03	2.07e-02
104	5.71e-03	2.00e-02
105	5.71e-03	1.94e-02
106	5.71e-03	1.87e-02
107	5.71e-03	1.81e-02
108	5.71e-03	1.75e-02
109	5.71e-03	1.69e-02
110	5.71e-03	1.64e-02
111	5.71e-03	1.58e-02
112	5.71e-03	1.53e-02
113	5.71e-03	1.48e-02
114	5.71e-03	1.43e-02
115	5.71e-03	1.38e-02
116	5.71e-03	1.34e-02
117	5.71e-03	1.29e-02
118	5.71e-03	1.25e-02
119	5.71e-03	1.21e-02
120	5.71e-03	1.17e-02
121	5.71e-03	1.13e-02
122	5.71e-03	1.09e-02
123	5.71e-03	1.06e-02
124	5.71e-03	1.02e-02
125	5.71e-03	9.90e-03
126	5.71e-03	9.57e-03
127	5.71e-03	9.26e-03
128	5.71e-03	8.96e-03
129	5.71e-03	8.66e-03
130	5.71e-03	8.38e-03
131	5.71e-03	8.10e-03
132	5.71e-03	7.84e-03
133	5.71e-03	7.58e-03
134	5.71e-03	7.33e-03
135	5.71e-03	7.09e-03
136	5.71e-03	6.86e-03
137	5.71e-03	6.63e-03
138	5.71e-03	6.42e-03
139	5.71e-03	6.20e-03
140	5.71e-03	6.00e-03
141	5.71e-03	5.81e-03
142	5.71e-03	5.61e-03
143	5.71e-03	5.43e-03
144	5.71e-03	5.25e-03
145	5.71e-03	5.08e-03
146	5.71e-03	4.92e-03
147	5.71e-03	4.75e-03
148	5.71e-03	4.60e-03
149	5.71e-03	4.45e-03
150	5.71e-03	4.30e-03
151	5.71e-03	4.16e-03
152	5.71e-03	4.03e-03
153	5.71e-03	3.89e-03
154	5.71e-03	3.77e-03
155	5.71e-03	3.64e-03
156	5.71e-03	3.53e-03
157	5.71e-03	3.41e-03
158	5.71e-03	3.30e-03
159	5.71e-03	3.19e-03
160	5.71e-03	3.09e-03
161	5.71e-03	2.99e-03
162	5.71e-03	2.89e-03
163	5.71e-03	2.79e-03
164	5.71e-03	2.70e-03
165	5.71e-03	2.61e-03
166	5.71e-03	2.53e-03
167	5.71e-03	2.45e-03
168	5.71e-03	2.37e-03
169	5.71e-03	2.29e-03
170	5.71e-03	2.21e-03
171	5.71e-03	2.14e-03
172	5.71e-03	2.07e-03
173	5.71e-03	2.01e-03
174	5.71e-03	1.94e-03
175	5.71e-03	1.88e-03
176	5.71e-03	1.82e-03
177	5.71e-03	1.76e-03
178	5.71e-03	1.70e-03
179	5.71e-03	1.64e-03
180	5.71e-03	1.59e-03
181	5.71e-03	1.54e-03
182	5.71e-03	1.49e-03
183	5.71e-03	1.44e-03
184	5.71e-03	1.39e-03
185	5.71e-03	1.35e-03
186	5.71e-03	1.30e-03
187	5.71e-03	1.26e-03
188	5.71e-03	1.22e-03
189	5.71e-03	1.18e-03
190	5.71e-03	1.14e-03
191	5.71e-03	1.10e-03
192	5.71e-03	1.07e-03
193	5.71e-03	1.03e-03
194	5.71e-03	1.00e-03
195	5.71e-03	9.67e-04
196	5.71e-03	9.36e-04
197	5.71e-03	9.05e-04
198	5.71e-03	8.76e-04
199	5.71e-03	8.47e-04
200	5.71e-03	8.20e-04
201	5.71e-03	7.93e-04
202	5.71e-03	7.67e-04
203	5.71e-03	7.42e-04
204	5.71e-03	7.18e-04
205	5.71e-03	6.94e-04
206	5.71e-03	6.72e-04
207	5.71e-03	6.50e-04
208	5.71e-03	6.29e-04
209	5.71e-03	6.08e-04
210	5.71e-03	5.89e-04
211	5.71e-03	5.69e-04
212	5.71e-03	5.51e-04
213	5.71e-03	5.33e-04
214	5.71e-03	5.16e-04
215	5.71e-03	4.99e-04
216	5.71e-03	4.83e-04
217	5.71e-03	4.67e-04
218	5.71e-03	4.52e-04
219	5.71e-03	4.37e-04
220	5.71e-03	4.23e-04
221	5.71e-03	4.09e-04
222	5.71e-03	3.96e-04
223	5.71e-03	3.83e-04
224	5.71e-03	3.70e-04
225	5.71e-03	3.58e-04
226	5.71e-03	3.47e-04
227	5.71e-03	3.35e-04
228	5.71e-03	3.24e-04
229	5.71e-03	3.14e-04
230	5.71e-03	3.04e-04
231	5.71e-03	2.94e-04
232	5.71e-03	2.84e-04
233	5.71e-03	2.75e-04
234	5.71e-03	2.66e-04
235	5.71e-03	2.57e-04
236	5.71e-03	2.49e-04
237	5.71e-03	2.41e-04
238	5.71e-03	2.33e-04
239	5.71e-03	2.25e-04
240	5.71e-03	2.18e-04
241	5.71e-03	2.11e-04
242	5.71e-03	2.04e-04
243	5.71e-03	1.97e-04
244	5.71e-03	1.91e-04
245	5.71e-03	1.85e-04
246	5.71e-03	1.79e-04
247	5.71e-03	1.73e-04
248	5.71e-03	1.67e-04
249	5.71e-03	1.62e-04
250	5.71e-03	1.57e-04
251	5.71e-03	1.51e-04
252	5.71e-03	1.47e-04
253	5.71e-03	1.42e-04
254	5.71e-03	1.37e-04
255	5.71e-03	1.33e-04
256	5.71e-03	1.28e-04
257	5.71e-03	1.24e-04
258	5.71e-03	1.20e-04
259	5.71e-03	1.16e-04
260	5.71e-03	1.12e-04
261	5.71e-03	1.09e-04
262	5.71e-03	1.05e-04
263	5.71e-03	1.02e-04
264	5.71e-03	9.85e-05
265	5.71e-03	9.53e-05
266	5.71e-03	9.22e-05
267	5.71e-03	8.92e-05
268	5.71e-03	8.63e-05
269	5.71e-03	8.35e-05
270	5.71e-03	8.08e-05
271	5.71e-03	7.82e-05
272	5.71e-03	7.56e-05
273	5.71e-03	7.32e-05
274	5.71e-03	7.08e-05
275	5.71e-03	6.85e-05
276	5.71e-03	6.62e-05
277	5.71e-03	6.41e-05
278	5.71e-03	6.20e-05
279	5.71e-03	6.00e-05
280	5.71e-03	5.80e-05
281	5.71e-03	5.61e-05
282	5.71e-03	5.43e-05
283	5.71e-03	5.25e-05
284	5.71e-03	5.08e-05
285	5.71e-03	4.92e-05
286	5.71e-03	4.76e-05
287	5.71e-03	4.60e-05
288	5.71e-03	4.45e-05
289	5.71e-03	4.31e-05
290	5.71e-03	4.17e-05
291	5.71e-03	4.03e-05
292	5.71e-03	3.90e-05
293	5.71e-03	3.77e-05
294	5.71e-03	3.65e-05
295	5.71e-03	3.53e-05
296	5.71e-03	3.42e-05
297	5.71e-03	3.31e-05
298	5.71e-03	3.20e-05
299	5.71e-03	3.09e-05
300	5.71e-03	2.99e-05
301	5.71e-03	2.90e-05
302	5.71e-03	2.80e-05
303	5.71e-03	2.71e-05
304	5.71e-03	2.62e-05
305	5.71e-03	2.54e-05
306	5.71e-03	2.45e-05
307	5.71e-03	2.37e-05
308	5.71e-03	2.30e-05
309	5.71e-03	2.22e-05
310	5.71e-03	2.15e-05
311	5.71e-03	2.08e-05
312	5.71e-03	2.01e-05
313	5.71e-03	1.95e-05
314	5.71e-03	1.88e-05
315	5.71e-03	1.82e-05
316	5.71e-03	1.76e-05
317	5.71e-03	1.71e-05
318	5.71e-03	1.65e-05
319	5.71e-03	1.60e-05
320	5.71e-03	1.54e-05
321	5.71e-03	1.49e-05
322	5.71e-03	1.45e-05
323	5.71e-03	1.40e-05
324	5.71e-03	1.35e-05
325	5.71e-03	1.31e-05
326	5.71e-03	1.27e-05
327	5.71e-03	1.22e-05
328	5.71e-03	1.18e-05
329	5.71e-03	1.15e-05
330	5.71e-03	1.11e-05
331	5.71e-03	1.07e-05
332	5.71e-03	1.04e-05
333	5.71e-03	1.00e-05
334	5.71e-03	9.71e-06
