0	5.00e-08	1.33e+02
1	5.00e-08	1.33e+02
2	5.00e-08	1.33e+02
3	5.00e-08	1.33e+02
4	5.00e-08	1.33e+02
5	5.00e-08	1.33e+02
6	5.00e-08	1.33e+02
7	5.00e-08	1.33e+02
8	5.00e-08	1.33e+02
9	5.00e-08	1.33e+02
10	5.00e-08	1.33e+02
11	5.00e-08	1.33e+02
12	5.00e-08	1.33e+02
13	5.00e-08	1.33e+02
14	5.00e-08	1.33e+02
15	5.00e-08	1.33e+02
16	5.00e-08	1.33e+02
17	5.00e-08	1.33e+02
18	5.00e-08	1.33e+02
19	5.00e-08	1.33e+02
20	5.00e-08	1.33e+02
21	5.00e-08	1.33e+02
22	5.00e-08	1.33e+02
23	5.00e-08	1.33e+02
24	5.00e-08	1.33e+02
25	5.00e-08	1.33e+02
26	5.00e-08	1.33e+02
27	5.00e-08	1.33e+02
28	5.00e-08	1.33e+02
29	5.00e-08	1.33e+02
30	5.00e-08	1.33e+02
31	5.00e-08	1.33e+02
32	5.00e-08	1.33e+02
33	5.00e-08	1.33e+02
34	5.00e-08	1.33e+02
35	5.00e-08	1.33e+02
36	5.00e-08	1.33e+02
37	5.00e-08	1.33e+02
38	5.00e-08	1.33e+02
39	5.00e-08	1.33e+02
40	5.00e-08	1.33e+02
41	4.99e-08	1.33e+02
42	4.99e-08	1.33e+02
43	4.99e-08	1.33e+02
44	4.99e-08	1.33e+02
45	4.99e-08	1.33e+02
46	4.99e-08	1.33e+02
47	4.99e-08	1.33e+02
48	4.99e-08	1.33e+02
49	4.99e-08	1.33e+02
50	4.99e-08	1.33e+02
51	4.99e-08	1.33e+02
52	4.99e-08	1.33e+02
53	4.99e-08	1.33e+02
54	4.99e-08	1.33e+02
55	4.99e-08	1.33e+02
56	4.99e-08	1.33e+02
57	4.99e-08	1.33e+02
58	4.99e-08	1.33e+02
59	4.99e-08	1.33e+02
60	4.99e-08	1.33e+02
61	4.99e-08	1.33e+02
62	4.99e-08	1.33e+02
63	4.99e-08	1.33e+02
64	4.99e-08	1.33e+02
65	4.99e-08	1.33e+02
66	4.99e-08	1.33e+02
67	4.99e-08	1.33e+02
68	4.99e-08	1.33e+02
69	4.99e-08	1.33e+02
70	4.99e-08	1.33e+02
71	4.99e-08	1.33e+02
72	4.99e-08	1.33e+02
73	4.99e-08	1.33e+02
74	4.99e-08	1.33e+02
75	4.99e-08	1.33e+02
76	4.99e-08	1.33e+02
77	4.99e-08	1.33e+02
78	4.99e-08	1.33e+02
79	4.99e-08	1.33e+02
80	4.99e-08	1.33e+02
81	4.99e-08	1.33e+02
82	4.99e-08	1.33e+02
83	4.99e-08	1.33e+02
84	4.99e-08	1.33e+02
85	4.99e-08	1.33e+02
86	4.99e-08	1.33e+02
87	4.99e-08	1.33e+02
88	4.99e-08	1.33e+02
89	4.99e-08	1.33e+02
90	4.99e-08	1.33e+02
91	4.99e-08	1.33e+02
92	4.99e-08	1.33e+02
93	4.99e-08	1.33e+02
94	4.99e-08	1.33e+02
95	4.99e-08	1.33e+02
96	4.99e-08	1.33e+02
97	4.99e-08	1.33e+02
98	4.99e-08	1.33e+02
99	4.99e-08	1.33e+02
100	4.99e-08	1.33e+02
101	4.99e-08	1.33e+02
102	4.99e-08	1.33e+02
103	4.99e-08	1.33e+02
104	4.99e-08	1.33e+02
105	4.99e-08	1.33e+02
106	4.99e-08	1.33e+02
107	4.99e-08	1.33e+02
108	4.99e-08	1.33e+02
109	4.98e-08	1.33e+02
110	4.98e-08	1.33e+02
111	4.98e-08	1.33e+02
112	4.98e-08	1.33e+02
113	4.98e-08	1.33e+02
114	4.98e-08	1.33e+02
115	4.98e-08	1.33e+02
116	4.98e-08	1.33e+02
117	4.98e-08	1.33e+02
118	4.98e-08	1.33e+02
119	4.98e-08	1.33e+02
120	4.98e-08	1.33e+02
121	4.98e-08	1.33e+02
122	4.98e-08	1.33e+02
123	4.98e-08	1.33e+02
124	4.98e-08	1.33e+02
125	4.98e-08	1.33e+02
126	4.98e-08	1.33e+02
127	4.98e-08	1.33e+02
128	4.98e-08	1.33e+02
129	4.98e-08	1.33e+02
130	4.98e-08	1.33e+02
131	4.98e-08	1.33e+02
132	4.98e-08	1.33e+02
133	4.98e-08	1.33e+02
134	4.98e-08	1.33e+02
135	4.98e-08	1.33e+02
136	4.98e-08	1.33e+02
137	4.98e-08	1.33e+02
138	4.98e-08	1.33e+02
139	4.98e-08	1.33e+02
140	4.98e-08	1.33e+02
141	4.98e-08	1.33e+02
142	4.98e-08	1.33e+02
143	4.98e-08	1.33e+02
144	4.98e-08	1.33e+02
145	4.98e-08	1.33e+02
146	4.98e-08	1.33e+02
147	4.98e-08	1.33e+02
148	4.98e-08	1.33e+02
149	4.98e-08	1.33e+02
150	4.98e-08	1.33e+02
151	4.98e-08	1.33e+02
152	4.98e-08	1.33e+02
153	4.98e-08	1.33e+02
154	4.98e-08	1.33e+02
155	4.98e-08	1.33e+02
156	4.98e-08	1.33e+02
157	4.98e-08	1.33e+02
158	4.98e-08	1.33e+02
159	4.98e-08	1.33e+02
160	4.98e-08	1.33e+02
161	4.98e-08	1.33e+02
162	4.98e-08	1.33e+02
163	4.98e-08	1.33e+02
164	4.98e-08	1.33e+02
165	4.98e-08	1.33e+02
166	4.98e-08	1.33e+02
167	4.98e-08	1.33e+02
168	4.98e-08	1.33e+02
169	4.98e-08	1.33e+02
170	4.98e-08	1.33e+02
171	4.98e-08	1.33e+02
172	4.98e-08	1.33e+02
173	4.98e-08	1.33e+02
174	4.98e-08	1.33e+02
175	4.98e-08	1.33e+02
176	4.98e-08	1.33e+02
177	4.97e-08	1.33e+02
178	4.97e-08	1.33e+02
179	4.97e-08	1.33e+02
180	4.97e-08	1.33e+02
181	4.97e-08	1.33e+02
182	4.97e-08	1.33e+02
183	4.97e-08	1.33e+02
184	4.97e-08	1.33e+02
185	4.97e-08	1.33e+02
186	4.97e-08	1.33e+02
187	4.97e-08	1.33e+02
188	4.97e-08	1.33e+02
189	4.97e-08	1.33e+02
190	4.97e-08	1.33e+02
191	4.97e-08	1.33e+02
192	4.97e-08	1.33e+02
193	4.97e-08	1.33e+02
194	4.97e-08	1.33e+02
195	4.97e-08	1.33e+02
196	4.97e-08	1.33e+02
197	4.97e-08	1.33e+02
198	4.97e-08	1.33e+02
199	4.97e-08	1.33e+02
200	4.97e-08	1.33e+02
201	4.97e-08	1.33e+02
202	4.97e-08	1.33e+02
203	4.97e-08	1.33e+02
204	4.97e-08	1.33e+02
205	4.97e-08	1.33e+02
206	4.97e-08	1.33e+02
207	4.97e-08	1.33e+02
208	4.97e-08	1.33e+02
209	4.97e-08	1.33e+02
210	4.97e-08	1.33e+02
211	4.97e-08	1.33e+02
212	4.97e-08	1.33e+02
213	4.97e-08	1.33e+02
214	4.97e-08	1.33e+02
215	4.97e-08	1.33e+02
216	4.97e-08	1.33e+02
217	4.97e-08	1.33e+02
218	4.97e-08	1.33e+02
219	4.97e-08	1.33e+02
220	4.97e-08	1.33e+02
221	4.97e-08	1.33e+02
222	4.97e-08	1.33e+02
223	4.97e-08	1.33e+02
224	4.97e-08	1.33e+02
225	4.97e-08	1.33e+02
226	4.97e-08	1.33e+02
227	4.97e-08	1.33e+02
228	4.97e-08	1.33e+02
229	4.97e-08	1.33e+02
230	4.97e-08	1.33e+02
231	4.97e-08	1.33e+02
232	4.97e-08	1.33e+02
233	4.97e-08	1.33e+02
234	4.97e-08	1.33e+02
235	4.97e-08	1.33e+02
236	4.97e-08	1.33e+02
237	4.97e-08	1.33e+02
238	4.97e-08	1.33e+02
239	4.97e-08	1.33e+02
240	4.97e-08	1.33e+02
241	4.97e-08	1.33e+02
242	4.97e-08	1.33e+02
243	4.97e-08	1.33e+02
244	4.97e-08	1.33e+02
245	4.96e-08	1.33e+02
246	4.96e-08	1.33e+02
247	4.96e-08	1.33e+02
248	4.96e-08	1.33e+02
249	4.96e-08	1.33e+02
250	4.96e-08	1.33e+02
251	4.96e-08	1.33e+02
252	4.96e-08	1.33e+02
253	4.96e-08	1.33e+02
254	4.96e-08	1.33e+02
255	4.96e-08	1.33e+02
256	4.96e-08	1.33e+02
257	4.96e-08	1.33e+02
258	4.96e-08	1.33e+02
259	4.96e-08	1.33e+02
260	4.96e-08	1.33e+02
261	4.96e-08	1.33e+02
262	4.96e-08	1.33e+02
263	4.96e-08	1.33e+02
264	4.96e-08	1.33e+02
265	4.96e-08	1.33e+02
266	4.96e-08	1.33e+02
267	4.96e-08	1.33e+02
268	4.96e-08	1.33e+02
269	4.96e-08	1.33e+02
270	4.96e-08	1.33e+02
271	4.96e-08	1.33e+02
272	4.96e-08	1.33e+02
273	4.96e-08	1.33e+02
274	4.96e-08	1.33e+02
275	4.96e-08	1.33e+02
276	4.96e-08	1.33e+02
277	4.96e-08	1.33e+02
278	4.96e-08	1.33e+02
279	4.96e-08	1.33e+02
280	4.96e-08	1.33e+02
281	4.96e-08	1.33e+02
282	4.96e-08	1.33e+02
283	4.96e-08	1.33e+02
284	4.96e-08	1.33e+02
285	4.96e-08	1.33e+02
286	4.96e-08	1.33e+02
287	4.96e-08	1.33e+02
288	4.96e-08	1.33e+02
289	4.96e-08	1.33e+02
290	4.96e-08	1.33e+02
291	4.96e-08	1.33e+02
292	4.96e-08	1.33e+02
293	4.96e-08	1.33e+02
294	4.96e-08	1.33e+02
295	4.96e-08	1.33e+02
296	4.96e-08	1.33e+02
297	4.96e-08	1.33e+02
298	4.96e-08	1.33e+02
299	4.96e-08	1.33e+02
300	4.96e-08	1.33e+02
301	4.96e-08	1.33e+02
302	4.96e-08	1.33e+02
303	4.96e-08	1.33e+02
304	4.96e-08	1.33e+02
305	4.96e-08	1.33e+02
306	4.96e-08	1.33e+02
307	4.96e-08	1.33e+02
308	4.96e-08	1.33e+02
309	4.96e-08	1.33e+02
310	4.96e-08	1.33e+02
311	4.96e-08	1.33e+02
312	4.96e-08	1.33e+02
